"Row.names","lbd_BIOME168077","lbd_control_BIOME168081","lbd_BIOME168093","lbd_control_BIOME168302","lbd_control_BIOME168314","lbd_BIOME168318","lbd_BIOME168326","lbd_control_BIOME168631","lbd_BIOME168635","lbd_control_BIOME168639","lbd_control_BIOME168643","lbd_BIOME168647","lbd_BIOME168651","lbd_control_BIOME168655","lbd_BIOME168667","lbd_control_BIOME168671","lbd_control_BIOME169177","lbd_BIOME169181","lbd_control_BIOME169201","lbd_BIOME169205","lbd_control_BIOME169624","lbd_BIOME169628","lbd_BIOME169715","lbd_control_BIOME169719","lbd_BIOME169727","lbd_control_BIOME169731","lbd_BIOME169735","lbd_control_BIOME169739","lbd_BIOME169763","lbd_control_BIOME169767","lbd_BIOME169832","lbd_control_BIOME169848","lbd_BIOME171068","lbd_control_BIOME171072","lbd_BIOME172196","lbd_control_BIOME172200","lbd_BIOME182044","lbd_control_BIOME182048","lbd_BIOME182052","lbd_control_BIOME182060","lbd_BIOME182064","lbd_control_BIOME182068","lbd_control_BIOME182751","lbd_BIOME182763","lbd_control_BIOME182767","lbd_BIOME182791","lbd_control_BIOME182795","lbd_BIOME186184","lbd_control_BIOME186381","lbd_BIOME186385","median_g1","median_g2","log2fc","p_value","q_value","kingdom","phylum","class","order","family","genus","category","cohens_d","ci_low","ci_high","p_effect_size"
"Streptococcus_anginosus",0,0,0,0,0,0.0100400915068292,0,0,0,0,0,0,0,0,0.0194228527714088,0,0,0,0,0.0164537097660355,0,0,0,0,0.0167250102945636,0,0,0,0,0,0,0,0,0.023590321743192,0,0,0,0,0,0,0.111484551577536,0,0,0,0.0360508491416293,0,0,0,0,0,0,0,0,0.534476562471482,0.903021341663971,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","All",0.184476913796978,-0.21281713809215,0.578012789386226,0.0501908801110156
"Parabacteroides_merdae",0.0679610451898777,0.0396828246446935,0.0726489964708889,0.0557091320846737,0.10752154537298,0.0358252652255292,0,0,0.0392018739746517,0.039999417764045,0.054047596310054,0.101760458511215,0.0482629025636798,0.0831082837568011,0.0758268278750536,0,0.0382153252901876,0.0406005528063016,0.0601103102649422,0.0397244342217938,0.0614618204923591,0.0672458907663732,0,0,0.0172490401976941,0.0231710134462202,0.0306201494603514,0.0520600305631938,0,0,0,0,0.0224496094308739,0.0666669409346292,0.027547996383133,0.0804690107577389,0,0,0.086964613830592,0.0207547957541046,0.0429899764234927,0.0981570197307887,0,0.0132329211985038,0.0657199913713229,0,0.0226602812457636,0.272163906858997,0.0233302133599637,0.106706367499885,0.0392018739746517,0.0396828246446935,-0.0175832047685982,0.406428077481082,0.847299212375815,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","All",0.127111518186165,-0.267815984167987,0.519426505061362,0.0497026751595875
"GGB9775_SGB15395",0.00907205646365583,0.0227769567751312,0,0.00960743381552842,0.0552612641390553,0,0,0.0115674541135147,0,0,0,0,0,0,0,0.0161963865405885,0,0,0,0.00957616044943124,0,0,0,0.00707819091228354,0,0,0,0.0134763103048116,0,0,0,0,0,0,0,0,0.0287789500539258,0,0,0,0,0,0,0,0,0,0,0,0,0.0354333915172903,0,0,0,0.437083089896906,0.872975694828678,"Bacteria","Firmicutes","CFGB3070","OFGB3070","FGB3070","GGB9775","All",-0.134069563474385,-0.526497033321057,0.261110979851353,0.0481894270004298
"GGB3278_SGB4328",0.102256975444712,0,0,0,0,0,0,0,0.0152976544239483,0,0,0,0,0,0.0169477823467454,0,0,0,0,0,0,0,0,0,0,0.108759647226626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986898092006169,0,0,0,0,0,0,0,0,0,0.449943630083452,0.87401473381793,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","GGB3278","All",0.136465365350481,-0.258804458456066,0.528933838283684,0.0473319055343646
"Clostridium_sp_AT4",0,0,0.051788955872218,0,0,0,0,0,0,0.013528163241701,0,0.01080298592519,0.032358388292526,0.0681931338813265,0,0,0,0,0,0,0.015881476006288,0,0,0,0,0,0,0,0.0175080340955412,0.00686299613418573,0,0,0,0,0,0,0,0,0,0.0246459439323331,0.0191688540691115,0.0553274009500869,0.056652750663637,0,0,0,0,0,0.0172490453729197,0.0458876599284203,0,0,0,0.503151098360013,0.888371813346811,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","All",-0.155950901446968,-0.548796205665572,0.240086704550277,0.046520399512529
"GGB3569_SGB4776",0,0,0,0,0,0,0.0428605229455852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122314067479514,0,0,0,0.0311835672172937,0,0,0,0,0,0.0069642507819415,0,0,0.0570317664916276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425916778304901,0.864032904846014,"Bacteria","Firmicutes","CFGB9718","OFGB9718","FGB9718","GGB3569","All",0.123600653375666,-0.271202801383808,0.515862612889366,0.0458157032457072
"Streptococcus_gordonii",0,0,0.00530096707847463,0,0.0268099271661208,0,0.020038804990114,0,0,0,0.0178026238928103,0,0,0,0,0,0,0,0,0.0303081125906957,0.0129541281759531,0.00582240209248309,0,0,0.0892520384254804,0,0,0,0,0,0.00973668348628376,0,0,0.014184974987084,0,0,0.0203237924209405,0.0137445258217133,0,0,0.0598772272569586,0,0,0,0.0509681293918751,0,0,0,0,0,0,0,0,0.520097118650471,0.894712525790321,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","All",0.159008751514545,-0.237156039400104,0.551920166856654,0.04514505749399
"GGB43675_SGB61016",0.0187574265565967,0,0,0,0,0,0,0,0.0121081439433165,0,0,0,0,0,0.0236707478342636,0,0,0,0,0,0,0,0,0,0,0,0,0.0175792986073694,0,0,0,0,0,0.0737506261838281,0,0,0.0997943292084274,0,0,0,0,0,0,0,0,0.0451950166369356,0,0,0,0,0,0,0,0.519388761734323,0.894712525790321,"Bacteria","Firmicutes","CFGB79326","OFGB79326","FGB79326","GGB43675","All",0.156557517586621,-0.23950519412043,0.549415776422991,0.0445417803643849
"Dorea_longicatena",0.0599742307992386,0.137916626543568,0.145936134347656,0.0939485615937062,0.0656229996451649,0,0.00604155943791749,0,0.119660390651841,0.141766653418437,0.0947413416321863,0.042772828847253,0,0,0.0584515799870555,0.0932047545386211,0.0199888291638783,0.111981351872952,0.146540336876458,0.185486619341735,0.0639168333654104,0.144375959373586,0.0573253678009425,0.150296217722623,0.09092444171209,0.124062883664843,0.206854408664892,0.0628146922835478,0,0.138563539446299,0,0,0.132802290850329,0,0.120646121838572,0.225986412016368,0.0225474109276608,0.173359694427011,0.0799833006995388,0.218833795969336,0.211618292387438,0.0538591025904814,0.0172084109487566,0.00844995220367393,0.0679263918935574,0.0441266666288751,0.111545190270064,0,0,0,0.0584515799870555,0.0932047545386211,-0.672977953590647,0.537774904690129,0.903021341663971,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Dorea","All",-0.161431893118444,-0.554397107673974,0.234834940478318,0.0434896661287572
"Cloacibacillus_evryensis",0.015149832381194,0,0,0,0,0,0.0144504156762236,0,0.0288692124404776,0,0.0216534796821658,0,0,0,0,0,0.265584440963579,0,0,0.0108951712338727,0,0,0,0,0,0,0,0.0109683539442639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500418761983012,0.0406818610019791,0.0413033800998889,0,0,0,0,0,0,0,0.466063637235497,0.886261978609831,"Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Cloacibacillus","All",-0.129194673189875,-0.521542307892347,0.265807577233398,0.0428351114269986
"GGB3496_SGB4671",0,0,0,0,0,0,0,0,0,0.0197421050173022,0,0,0,0,0,0,0,0.04267909281351,0,0.0614716126611664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665532754451438,0,0,0.0546046047111073,0,0,0,0,0,0.454980382482787,0.874415422584106,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3496","All",0.123630232236031,-0.271174261586087,0.5158926433157,0.0422824454534065
"Anaerofustis_stercorihominis",0,0,0,0,0.0127870603160812,0.0134018969886414,0.0109318227407776,0.0207548050951038,0,0,0,0,0.0102227016896461,0,0,0,0.014893503440091,0,0,0,0,0.00478541151368398,0.00840842786469796,0,0,0.00670825290337713,0,0,0.0237214128027842,0.00670079469680763,0,0.00776538434195363,0,0.0163316790220045,0,0,0.0168174444061044,0.0120626336284722,0.00574459338040336,0,0.0200762075019468,0,0.0149872262893474,0.0117603725395514,0.00969551452397294,0,0,0.0370773532001562,0.0170155222951112,0.0230888429753989,0,0,0,0.613570979685219,0.924464909205242,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Anaerofustis","All",0.199062739884501,-0.198934044130288,0.593015289587312,0.0422282120627338
"Blautia_luti",0.0608289343805975,0,0,0,0,0,0,0.088325919750215,0.0251800302810608,0,0,0,0,0,0.00531039058485145,0,0,0,0,0,0.0281994858640798,0,0,0,0.0413191322198899,0,0.0225695988298515,0,0,0.0224518249298945,0,0,0,0,0,0,0,0,0,0,0,0.00998014413792151,0,0,0,0.0933562340724123,0,0,0,0,0,0,0,0.463410530065702,0.886261978609831,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","All",0.125737625374318,-0.269141051152117,0.518031577027565,0.0420006547759321
"Eubacterium_siraeum",0.0616108614041157,0,0,0.179223412499414,0.0948114075099134,0.10377091472507,0.0178811085561485,0,0.141718366574521,0.020551387876237,0.115422065350477,0,0,0,0.0341240562307747,0.0180702944157615,0.119724936925358,0.0429643434450862,0.0359089683279308,0.0489153241705396,0,0,0,0,0.0598654985484847,0.266094634434123,0.00743646774851085,0.0937669183674287,0,0,0,0.121086803159937,0,0.0177181511817573,0.140470085274196,0,0.0930691870380257,0,0.0900705976287595,0,0,0,0,0,0.0766570598425704,0.0855331548865192,0.0447295848190987,0,0.082801908249022,0.0107566003396895,0.0107566003396895,0.0180702944157615,-0.747316324525421,0.563352725527837,0.917486177660359,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Oscillospiraceae_unclassified","All",-0.160918109369683,-0.553871790631193,0.235326996960781,0.0401039468826989
"Blautia_hansenii",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507040646039903,0,0,0,0,0.0313052712271283,0.0537949059432152,0,0,0,0,0,0,0,0,0.027193420382515,0.00721809384654867,0,0,0,0,0,0,0,0.0322701402003358,0,0,0.159437977927239,0.0176927264113333,0,0,0,0,0,0,0,0,0,0,0,0.486131551580598,0.886721787117423,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","All",0.127527384195831,-0.267414988179947,0.519848811468964,0.0399474673259992
"Youxingia_wuxianensis",0,0,0,0.00609101276897976,0,0,0,0,0,0,0,0,0,0,0,0,0.00526310377127559,0,0,0,0,0.0122150458941609,0,0,0,0,0,0,0,0,0,0,0.00585665542361768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00986423571273905,0,0,0,0.598503140804111,0.923904603944774,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Youxingia","All",0.177634043207023,-0.219344344321198,0.570989216839712,0.0396005907264049
"Enterocloster_aldenensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202449023929566,0,0,0,0.00895556632303834,0,0,0,0,0,0,0,0.0139575288415462,0,0.0209657922771692,0,0.0061968148730352,0,0,0,0,0,0,0.0164688897668448,0.00453873764331663,0,0.0518547088361563,0,0,0,0,0.019546066808059,0,0,0,0,0,0.503771820983252,0.888371813346811,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","All",-0.127775247183239,-0.520100544550031,0.267175977188492,0.0380471407211834
"Blautia_hydrogenotrophica",0.00521538400279642,0.0221919104572013,0,0.0142236957869282,0.01746227342139,0,0.017897881750909,0,0,0.0192157622544708,0.0151663307853162,0,0.108503584081018,0,0,0,0.0604362936837393,0.0485102504640671,0.0430481619413355,0.0269717769903277,0,0.0148767004347089,0,0,0.0367710313821069,0.0206606041167716,0.0285485881445023,0.00489899834684036,0,0.0423020832541474,0,0,0.0588591617332713,0.0741861822914655,0.00614820980853728,0.0975832144959071,0.0769256691182405,0.0613450904296265,0.0438124104020532,0.0676207216572683,0.144807310797968,0.0158057182004626,0.103517770464551,0,0,0,0.0176757692305989,0,0.0628896839359005,0.0202572477549367,0.00614820980853728,0.0176757692305989,-1.52048795155099,0.426027645452776,0.864032904846014,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","All",-0.102031415177331,-0.494022693733266,0.292062914267619,0.0378089875224635
"Neobittarella_massiliensis",0,0,0,0,0,0,0,0,0,0,0,0,0.0152649295864352,0,0,0,0.00614007176774428,0.00663329689882552,0,0,0,0.0123210229199639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182026580123891,0.00646533602266517,0.00495985730665472,0,0.00685570727579246,0,0,0.00770072774365088,0,0.0138424134660873,0,0,0,0,0,0,0.438262188257487,0.872975694828678,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Neobittarella","All",-0.105186736250271,-0.497211710018418,0.28900560779378,0.0376848309499024
"Clostridiales_bacterium_Marseille_P2846",0.011247455647251,0,0,0,0.00768772816290347,0.0393547989820808,0.0274661538393371,0,0,0,0.0100500437966784,0,0,0,0,0,0.026893763275904,0.0404288222848375,0,0.00789311883589953,0,0,0,0,0,0.0115154595344629,0,0,0,0.0231083269931707,0,0,0,0,0.0131950801197128,0,0.0127753179325889,0,0,0.0152616486656699,0,0,0.0189932512482811,0.0531654198215012,0,0.0171764051790534,0.0226514504804287,0,0.0227043756395759,0,0,0,0,0.55941583545033,0.915557205792333,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Eubacteriales_unclassified","All",0.149123851282235,-0.246636360580296,0.541828334375911,0.0376187647545586
"Alistipes_finegoldii",0.0104165185741568,0,0,0.0808903890029279,0.0969256548470752,0.0555713881782526,0,0.00453873832413203,0,0.0747724065899022,0.150319242873297,0.131460719058252,0,0,0,0.0270255027691983,0.167974945374443,0,0.0787349910763946,0.015258380777181,0,0,0,0,0.145414979648491,0.0562488591427191,0.0787356563621185,0,0,0,0,0.14384967958522,0,0.0719215778128371,0,0.0818182225177063,0.0537091277371756,0.0242263308722036,0.0104500690116926,0.0238915926547044,0.0108029870055305,0,0,0,0.0232076929430053,0.090109654092157,0,0.0991817286979772,0,0.130885441644645,0,0.0238915926547044,-10.2269132230777,0.569531189734212,0.918684841689998,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","All",-0.150387017493927,-0.543116863276789,0.245423805260223,0.0367669920923492
"Clostridium_SGB4750",0,0,0,0,0,0,0,0,0.0135429389206291,0.00576197657579302,0,0,0,0,0,0,0,0,0.0224674181814147,0,0.0349513621905881,0,0,0,0,0,0,0,0,0,0,0,0.0184564048743477,0,0,0,0,0,0.0120874758237691,0,0,0.0178755122074574,0.00649620034692754,0,0,0,0.0576861554746287,0,0,0.034924141840514,0,0,0,0.582580631315609,0.918684841689998,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","All",-0.155034418042027,-0.547860267445427,0.240965420893606,0.0363778895032476
"GGB9699_SGB15216",0.0299828085764854,0.0157772202253495,0,0.0408843506461032,0.0264832768956731,0.0495156980309337,0.0566376929869985,0.0553002414047811,0.0208581649750135,0,0.0365539979438355,0.0415908241102041,0,0,0.0582781371389205,0.0186772739273995,0.0103006686111722,0.0259990772848781,0.0198230025043728,0.0367220195763548,0.0122599990101222,0,0,0.068808886791308,0.0986688845213683,0.0319600896287822,0.00900012420453946,0.0403879467277709,0,0.0470598903279396,0,0.13752869626562,0,0.0873354099713092,0.0115674541135147,0,0.0200238174246458,0,0.00686299682049588,0,0,0,0.0115588074750162,0,0.0586698365059525,0.0383734549279961,0.016072413484119,0.0457554478711512,0.0267707178251574,0.0746407260976316,0.0200238174246458,0.0198230025043728,0.0145269954465435,0.499153726270253,0.888371813346811,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9699","All",-0.1192052916953,-0.511404428858528,0.275446241466978,0.0359720662005816
"Wansuia_hejianensis",0.0111581849951927,0.0153270485896099,0.00949224262707306,0.0101046233837995,0.0128689215526177,0.0168531015374996,0.0160537258509827,0.0281159818840206,0.0173818985199079,0.0167876898578388,0.0143183088687008,0,0.0287580924938993,0,0.0220698614535434,0.00927914172666189,0.014933741088948,0.0177941926152748,0.00853239470498029,0.014795813047425,0.00477495341571131,0.0291468715458002,0.0220925180363003,0.0171909515670356,0.0131190626517962,0.023971020432673,0.0153368374554743,0.00876937558854717,0.0238790338349903,0.0110591557061834,0.0474699095112687,0.0253463482731654,0.019660875776781,0.0179731692984944,0.00745661059760433,0.023950144845939,0.00769422646458939,0.0321380781083711,0.0181944064882555,0.0210704861627845,0,0,0.0107053466432844,0.0114107685127377,0.00957616092825417,0.0110817407395484,0.0131495293204891,0.0186558421174211,0.0286692400796417,0.0272136496786908,0.0168531015374996,0.0143183088687008,0.23485102837168,0.594446009195611,0.923904603944774,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Wansuia","All",0.154805540262365,-0.241184930523918,0.54762649457518,0.0349686495152623
"Alistipes_onderdonkii",0.188704947770897,0.264003200146445,0.0627204442457917,0.0511515358915763,0,0.0613459075342044,0.113393182480967,0.0210538732674205,0.108326486000978,0.10102014310639,0.0167906651683616,0.0783200486357734,0.011545817859869,0,0,0.0243765807466076,0.246891073221235,0.125305630138526,0,0.0432558390107658,0,0.0737015972675006,0,0,0,0,0.0344872755369093,0.0665961812395937,0,0.379919195249182,0.207134271769693,0.0910796940088616,0.0415824169539742,0,0,0,0.0654967729853884,0.0478220031158685,0.0241021223840531,0.0193790285252517,0.0555425128651325,0.00849715929115196,0.279277388146899,0.04241790536947,0.287594866919666,0.0382454239358258,0.173736601584746,0.328183588696371,0.271665082166995,0.295555349573372,0.0555425128651325,0.0243765807466076,1.18743445552235,0.536991633509597,0.903021341663971,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","All",-0.129165445358648,-0.521512609526806,0.265835754144098,0.0348788656290782
"Wujia_chipingensis",0,0,0,0,0,0,0,0,0.0135761299656454,0,0,0,0,0,0.0522578545862761,0.043877502128921,0,0,0,0.102879024245829,0.0196557846125273,0,0,0,0,0,0.0391175311503588,0.112865384451214,0,0,0,0,0,0.128684529128028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466548480609647,0.886261978609831,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Wujia","All",-0.105155430038851,-0.497180045197577,0.289035946079005,0.0348173015477136
"GGB3256_SGB4303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00762896416256584,0.150006241622548,0,0.137544888574931,0,0.19616336405467,0,0,0,0,0.192442215785582,0.162943352747831,0.179037864042442,0,0,0,0,0,0,0.172932745376934,0.0659462017777545,0.168461678832342,0,0,0,0,0,0,0,0,0,0.17073081625027,0,0,0,0,0,0,0,0.560127477527423,0.915557205792333,"Bacteria","Firmicutes","CFGB14936","OFGB14936","FGB14936","GGB3256","All",0.137601171466289,-0.25771134309296,0.530089482961869,0.0346360204778848
"Clostridiales_bacterium",0,0.0144227058396211,0.103244937226586,0.0117561168739951,0.0345380115363443,0.0456393126777694,0,0,0,0,0.0108399528998016,0.0724955107844403,0.0161840304272326,0.0254743066142701,0,0,0.0478209487857035,0.0138748793271071,0,0,0.0323568484558861,0,0.0321458518172616,0,0,0.0125342795822553,0,0,0.138673535051864,0.0496459772444496,0.0241228713804875,0.045626127679752,0,0.00900012195444714,0.0140539333625242,0,0,0,0.0156977758418551,0.0339505815353414,0.0381327224923962,0.0243437235837459,0.0434175695801722,0,0.0304727410415867,0,0.00783589892461599,0,0.0168886699946745,0.0656115335671272,0,0.0125342795822553,-9.29737965483108,0.581449224432723,0.918684841689998,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Eubacteriales_unclassified","All",0.146497467677939,-0.249158416612022,0.539150323178663,0.0344984256168833
"GGB9707_SGB15229",0.00654985402458069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00954477692446249,0,0,0,0.00649620002211278,0,0,0,0.0103006624305568,0,0,0.019840662473446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451554100787582,0.87401473381793,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9707","All",0.0987920243447591,-0.295203714624682,0.490750789435379,0.0341119187655451
"Enterocloster_hominis",0.0299611086584843,0.0188849789935088,0.0456030744991146,0,0,0.0262803982855506,0.0134948522159907,0,0.02847312739571,0.0158720258452996,0.0128144042060826,0.0286412995506031,0,0.0856681710014917,0.0153531227784253,0.00653457020600242,0,0.0131076226138476,0.0262746794735904,0.0412463986224228,0.0531597767518815,0.012058481450533,0,0.055246728389573,0,0.0165083205281914,0,0.0194460162850012,0.0793334204864264,0.037747528614024,0,0.0176247572914385,0.0204513706405269,0.0252672895078298,0.0427224830638329,0.0104165196158458,0.00592455758660959,0.0261678548078121,0.0420385569557961,0.0676592779174951,0,0.0274424634960142,0.0175793065188717,0,0.0221422766183591,0.0316438584577253,0.0206218491283499,0.00456071796705208,0.0434786300461493,0.0118619806631904,0.0134948522159907,0.0194460162850012,-0.526413477092352,0.637964001012639,0.931389580113407,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","All",-0.174100848092524,-0.567366455768265,0.222718049932108,0.0339851518186597
"Clostridium_spiroforme",0.0185213125253569,0.0153563849845881,0.0173761406909532,0.0171180736349541,0,0,0,0.0630528876720078,0,0.0367533452664018,0,0,0,0,0.0126810300499977,0.0100550190081233,0.0274534056348366,0.027907021428398,0.0156403299578811,0,0,0,0,0.00828260225458514,0,0,0.0448235027713841,0,0.0489460116419079,0.0262060461337495,0,0.0224763189454803,0,0.0158594171414365,0,0,0.0450607620583053,0.042628645083676,0.0238475917170235,0.00728703662165411,0.0676429886431608,0,0,0,0,0,0.0256874621767933,0.0329635210831293,0,0.0629693386193277,0,0.00828260225458514,-8.70083311490813,0.45212947011964,0.87401473381793,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelatoclostridium","All",0.09711782430579,-0.296827783415458,0.489060675696334,0.0334801253082379
"Pseudoruminococcus_massiliensis",0.0186048307723403,0.0867586732749227,0,0,0,0,0,0,0.0860614138709861,0,0,0,0,0,0,0,0.111037334681011,0.138718436465457,0,0,0,0,0,0,0.0414558029382283,0.0891703378301349,0,0,0,0,0,0,0,0,0,0,0.0742348380311659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468350542666086,0.886263334583516,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Pseudoruminococcus","All",0.098939352593745,-0.295060829948377,0.490899594918693,0.032593489237807
"Clostridium_sp_NSJ_42",0,0,0,0,0,0,0,0.0217847461314529,0,0,0.00477495222196398,0,0,0,0,0.00706405195517581,0,0,0,0.014078820792624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472255835084395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483551405399337,0.886721787117423,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","All",0.0999521648904893,-0.294078641194652,0.491922358908295,0.0315406402930103
"Guopingia_tenuis",0,0,0.0200338097098998,0.00764206136113814,0.0109226711231828,0.00637970003416161,0.00576197571148699,0.0123047824667246,0.00893879858278474,0,0,0,0,0,0.019998826916555,0,0.0104500716243052,0.00531979845926081,0,0.00866613625732577,0,0,0,0.0112296560343297,0,0.00514783677737151,0,0.0114239064243253,0,0.00878646391292683,0.0158467992036016,0.0115414849363778,0.0191139924993458,0.00944471604973101,0,0,0.0110636746299824,0.0138424106974261,0.0191479684894826,0,0,0,0.0158468031656349,0,0,0.00661064437839971,0,0.00594982561156672,0.0184645285031436,0.0199637898575367,0.00576197571148699,0.00514783677737151,0.162003449089687,0.54831610876004,0.911390288884932,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Christensenellaceae","Guopingia","All",0.120189528484615,-0.274495692081205,0.512402441272908,0.031365740453936
"Christensenella_minuta",0,0.00635614254915396,0,0,0,0.0167459353933918,0,0.00619681363365599,0,0,0.0131304940379415,0,0,0,0,0,0.0245992310604524,0.0186451104488368,0,0.00709231052174217,0,0.0098642337398287,0,0,0,0,0,0.00946586759360296,0.0210467411645324,0.0121781467139267,0,0,0,0,0,0,0.00921967138452981,0.018914090958711,0,0,0,0,0,0.00503986235091831,0,0,0,0.0338132503784185,0,0,0,0,0,0.586334469729749,0.921650348584782,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Christensenellaceae","Christensenella","All",0.130710407195411,-0.26434679183372,0.523082340500787,0.0303058057174358
"Amedibacillus_dolichus",0,0,0.00545896364686613,0,0,0,0,0,0,0,0,0,0.0285976019739885,0.0548627228374119,0,0,0,0,0,0,0,0.00985409023771246,0,0,0,0.00963342273717583,0,0,0,0,0,0,0,0,0,0,0,0.0086372387039503,0,0,0.0132291417629481,0,0,0.010256884453848,0,0,0,0,0.0116492989381367,0.0409919602233886,0,0,0,0.501843816490152,0.888371813346811,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Amedibacillus","All",0.100869367251286,-0.293189361742714,0.492848762519931,0.0302034581405193
"Roseburia_inulinivorans",0.0222841175395683,0.0283498743691431,0,0.016187116089773,0.0387976173592192,0,0.0194896909783709,0.0316960027031059,0,0.0388040708720456,0.0567878899860416,0.0121781479318012,0,0,0,0.00910506951673752,0,0,0.0411358004342572,0.0270846770129423,0.0323042299173677,0.112321233695801,0,0.00888267956493152,0.0254467974037414,0.0142201810417094,0.00940758544879606,0.0192313671390915,0.0364264533938577,0.0185402052818628,0,0.0151861008307938,0.0490809040856589,0.0402862010050357,0.0390688719539115,0.0336247764071443,0.00905550527733409,0.0143043370191295,0,0,0,0,0,0.0507662583885891,0.0156403354324453,0,0.0132970139330162,0,0,0.0337643753875004,0.00905550527733409,0.0156403354324453,-0.787068408870861,0.330220349942026,0.796370347750334,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Roseburia","All",-0.062756756503532,-0.454498256514184,0.330282470045969,0.0301983106641834
"Clostridia_bacterium_UC5_1_1E11",0,0,0.00595822170542157,0,0.0226955597556922,0,0,0.0644254627977491,0,0,0.0073824778504049,0,0,0,0,0,0,0,0,0,0,0.0302932371872593,0,0,0,0,0,0.00834874832011169,0,0.0420111557587367,0.0320741770263429,0,0.00569213223374846,0,0,0,0,0,0,0.0053103903193296,0.0310984184714169,0,0,0.0120211041992149,0.0124421895673218,0,0,0.00911056052259748,0,0,0,0,0,0.390089277539759,0.834138454193711,"Bacteria","Firmicutes","Clostridia","Clostridia_unclassified","Clostridia_unclassified","Clostridia_unclassified","All",-0.0727560183475922,-0.464531319355954,0.32052276797445,0.0297452785758012
